id_teks,id_kalimat,kalimat,kata,lemma,pos,head,deprel,id
79,9,Tiba giliran nomor Siti naik ke panggung.,Siti,siti,PROPN,3,nmod,4
79,9,Tiba giliran nomor Siti naik ke panggung.,naik,naik,VERB,0,root,5
79,9,Tiba giliran nomor Siti naik ke panggung.,ke,ke,ADP,7,case,6
79,9,Tiba giliran nomor Siti naik ke panggung.,panggung,panggung,NOUN,5,obl,7
79,9,Tiba giliran nomor Siti naik ke panggung.,.,.,PUNCT,5,punct,8
79,10,Siti memakai gaun panjang berwarna merah jambu.,Siti,siti,PROPN,2,nsubj,1
79,10,Siti memakai gaun panjang berwarna merah jambu.,memakai,pakai,VERB,0,root,2
79,10,Siti memakai gaun panjang berwarna merah jambu.,gaun,gaun,NOUN,2,obj,3
79,10,Siti memakai gaun panjang berwarna merah jambu.,panjang,panjang,ADJ,3,amod,4
79,10,Siti memakai gaun panjang berwarna merah jambu.,berwarna,warna,VERB,3,acl,5
79,10,Siti memakai gaun panjang berwarna merah jambu.,merah,merah,ADJ,5,amod,6
79,10,Siti memakai gaun panjang berwarna merah jambu.,jambu,jambu,NOUN,5,compound,7
79,10,Siti memakai gaun panjang berwarna merah jambu.,.,.,PUNCT,2,punct,8
79,11,Jantung Siti berdebar di dada sangat kencang.,Jantung,jantung,PROPN,3,nsubj,1
79,11,Jantung Siti berdebar di dada sangat kencang.,Siti,siti,PROPN,1,flat:name,2
79,11,Jantung Siti berdebar di dada sangat kencang.,berdebar,debar,VERB,0,root,3
79,11,Jantung Siti berdebar di dada sangat kencang.,di,di,ADP,5,case,4
79,11,Jantung Siti berdebar di dada sangat kencang.,dada,dada,NOUN,3,obl,5
79,11,Jantung Siti berdebar di dada sangat kencang.,sangat,sangat,ADV,7,advmod,6
79,11,Jantung Siti berdebar di dada sangat kencang.,kencang,kencang,ADJ,5,amod,7
79,11,Jantung Siti berdebar di dada sangat kencang.,.,.,PUNCT,3,punct,8
79,12,Siti memegang mikrofon dengan tangan sedikit gemetar.,Siti,siti,PROPN,2,nsubj,1
79,12,Siti memegang mikrofon dengan tangan sedikit gemetar.,memegang,pegang,VERB,0,root,2
79,12,Siti memegang mikrofon dengan tangan sedikit gemetar.,mikrofon,mikrofon,NOUN,2,obj,3
79,12,Siti memegang mikrofon dengan tangan sedikit gemetar.,dengan,dengan,ADP,5,case,4
79,12,Siti memegang mikrofon dengan tangan sedikit gemetar.,tangan,tangan,NOUN,2,obl,5
79,12,Siti memegang mikrofon dengan tangan sedikit gemetar.,sedikit,sedikit,ADV,7,advmod,6
79,12,Siti memegang mikrofon dengan tangan sedikit gemetar.,gemetar,gemetar,ADJ,5,amod,7
79,12,Siti memegang mikrofon dengan tangan sedikit gemetar.,.,.,PUNCT,2,punct,8
79,13,Musik iringan lagu mulai dimainkan pemain organ.,Musik,musik,PROPN,5,nsubj:pass,1
79,13,Musik iringan lagu mulai dimainkan pemain organ.,iringan,iring,NOUN,1,compound,2
79,13,Musik iringan lagu mulai dimainkan pemain organ.,lagu,lagu,NOUN,2,compound,3
79,13,Musik iringan lagu mulai dimainkan pemain organ.,mulai,mulai,ADV,5,advmod,4
79,13,Musik iringan lagu mulai dimainkan pemain organ.,dimainkan,main,VERB,0,root,5
79,13,Musik iringan lagu mulai dimainkan pemain organ.,pemain,main,NOUN,5,obl,6
79,13,Musik iringan lagu mulai dimainkan pemain organ.,organ,organ,NOUN,6,compound,7
79,13,Musik iringan lagu mulai dimainkan pemain organ.,.,.,PUNCT,5,punct,8
79,14,Siti menarik napas panjang dan menjadi tenang.,Siti,siti,PROPN,2,nsubj,1
79,14,Siti menarik napas panjang dan menjadi tenang.,menarik,menarik,VERB,0,root,2
79,14,Siti menarik napas panjang dan menjadi tenang.,napas,napas,NOUN,2,obj,3
79,14,Siti menarik napas panjang dan menjadi tenang.,panjang,panjang,ADJ,3,amod,4
79,14,Siti menarik napas panjang dan menjadi tenang.,dan,dan,CCONJ,6,cc,5
79,14,Siti menarik napas panjang dan menjadi tenang.,menjadi,jadi,VERB,2,conj,6
79,14,Siti menarik napas panjang dan menjadi tenang.,tenang,tenang,ADJ,6,amod,7
79,14,Siti menarik napas panjang dan menjadi tenang.,.,.,PUNCT,2,punct,8
79,15,Siti menyanyikan lirik lagu dengan nada merdu.,Siti,siti,PROPN,2,nsubj,1
79,15,Siti menyanyikan lirik lagu dengan nada merdu.,menyanyikan,nyanyi,VERB,0,root,2
79,15,Siti menyanyikan lirik lagu dengan nada merdu.,lirik,lirik,NOUN,2,obj,3
79,15,Siti menyanyikan lirik lagu dengan nada merdu.,lagu,lagu,NOUN,3,compound,4
79,15,Siti menyanyikan lirik lagu dengan nada merdu.,dengan,dengan,ADP,6,case,5
79,15,Siti menyanyikan lirik lagu dengan nada merdu.,nada,nada,NOUN,2,obl,6
79,15,Siti menyanyikan lirik lagu dengan nada merdu.,merdu,merdu,VERB,6,amod,7
79,15,Siti menyanyikan lirik lagu dengan nada merdu.,.,.,PUNCT,2,punct,8
79,16,Suara Siti terdengar jernih dan sangat indah.,Suara,suara,PROPN,3,nsubj:pass,1
79,16,Suara Siti terdengar jernih dan sangat indah.,Siti,siti,PROPN,1,flat:name,2
79,16,Suara Siti terdengar jernih dan sangat indah.,terdengar,dengar,VERB,0,root,3
79,16,Suara Siti terdengar jernih dan sangat indah.,jernih,jernih,ADJ,3,amod,4
79,16,Suara Siti terdengar jernih dan sangat indah.,dan,dan,CCONJ,7,cc,5
79,16,Suara Siti terdengar jernih dan sangat indah.,sangat,sangat,ADV,7,advmod,6
79,16,Suara Siti terdengar jernih dan sangat indah.,indah,indah,ADJ,4,conj,7
79,16,Suara Siti terdengar jernih dan sangat indah.,.,.,PUNCT,3,punct,8
79,17,Penonton terdiam kagum mendengarkan merdunya suara Siti.,Penonton,pentonton,PROPN,2,nsubj:pass,1
79,17,Penonton terdiam kagum mendengarkan merdunya suara Siti.,terdiam,diam,VERB,0,root,2
79,17,Penonton terdiam kagum mendengarkan merdunya suara Siti.,kagum,kagum,ADJ,2,amod,3
79,17,Penonton terdiam kagum mendengarkan merdunya suara Siti.,mendengarkan,dengar,VERB,2,xcomp,4
79,17,Penonton terdiam kagum mendengarkan merdunya suara Siti.,merdunya,merdunya,NOUN,4,obj,5
79,17,Penonton terdiam kagum mendengarkan merdunya suara Siti.,suara,suara,NOUN,5,compound,6
79,17,Penonton terdiam kagum mendengarkan merdunya suara Siti.,Siti,siti,PROPN,6,nmod,7
79,17,Penonton terdiam kagum mendengarkan merdunya suara Siti.,.,.,PUNCT,2,punct,8
79,18,Siti bernyanyi sambil tersenyum manis menatap penonton.,Siti,siti,PROPN,2,nsubj,1
79,18,Siti bernyanyi sambil tersenyum manis menatap penonton.,bernyanyi,nyanyi,VERB,0,root,2
79,18,Siti bernyanyi sambil tersenyum manis menatap penonton.,sambil,sambil,ADP,4,case,3
79,18,Siti bernyanyi sambil tersenyum manis menatap penonton.,tersenyum,senyum,VERB,2,xcomp,4
79,18,Siti bernyanyi sambil tersenyum manis menatap penonton.,manis,manis,ADJ,4,amod,5
79,18,Siti bernyanyi sambil tersenyum manis menatap penonton.,menatap,tatap,VERB,4,xcomp,6
79,18,Siti bernyanyi sambil tersenyum manis menatap penonton.,penonton,tonton,NOUN,6,obj,7
79,18,Siti bernyanyi sambil tersenyum manis menatap penonton.,.,.,PUNCT,2,punct,8
79,19,Lagu berakhir dengan nada tinggi yang sempurna.,Lagu,lagu,PROPN,2,nsubj,1
79,19,Lagu berakhir dengan nada tinggi yang sempurna.,berakhir,akhir,VERB,0,root,2
79,19,Lagu berakhir dengan nada tinggi yang sempurna.,dengan,dengan,ADP,4,case,3
79,19,Lagu berakhir dengan nada tinggi yang sempurna.,nada,nada,NOUN,2,obl,4
79,19,Lagu berakhir dengan nada tinggi yang sempurna.,tinggi,tinggi,ADJ,4,amod,5
79,19,Lagu berakhir dengan nada tinggi yang sempurna.,yang,yang,PRON,7,nsubj,6
79,19,Lagu berakhir dengan nada tinggi yang sempurna.,sempurna,sempurna,ADJ,4,acl:relcl,7
79,19,Lagu berakhir dengan nada tinggi yang sempurna.,.,.,PUNCT,2,punct,8
79,20,Semua penonton bertepuk tangan bergemuruh sangat keras.,Semua,semua,DET,2,det,1
79,20,Semua penonton bertepuk tangan bergemuruh sangat keras.,penonton,tonton,NOUN,3,nsubj,2
79,20,Semua penonton bertepuk tangan bergemuruh sangat keras.,bertepuk,tepuk,VERB,0,root,3
79,20,Semua penonton bertepuk tangan bergemuruh sangat keras.,tangan,tangan,NOUN,3,obj,4
79,20,Semua penonton bertepuk tangan bergemuruh sangat keras.,bergemuruh,gemuruh,VERB,3,xcomp,5
79,20,Semua penonton bertepuk tangan bergemuruh sangat keras.,sangat,sangat,ADV,7,advmod,6
79,20,Semua penonton bertepuk tangan bergemuruh sangat keras.,keras,keras,ADJ,5,amod,7
79,20,Semua penonton bertepuk tangan bergemuruh sangat keras.,.,.,PUNCT,3,punct,8
79,21,Siti menundukkan badan ke depan memberi hormat.,Siti,siti,PROPN,2,nsubj,1
79,21,Siti menundukkan badan ke depan memberi hormat.,menundukkan,tunduk,VERB,0,root,2
79,21,Siti menundukkan badan ke depan memberi hormat.,badan,badan,NOUN,2,obj,3
79,21,Siti menundukkan badan ke depan memberi hormat.,ke,ke,ADP,5,case,4
79,21,Siti menundukkan badan ke depan memberi hormat.,depan,depan,NOUN,2,obl,5
79,21,Siti menundukkan badan ke depan memberi hormat.,memberi,beri,VERB,2,xcomp,6
79,21,Siti menundukkan badan ke depan memberi hormat.,hormat,hormat,NOUN,6,obj,7
79,21,Siti menundukkan badan ke depan memberi hormat.,.,.,PUNCT,2,punct,8
79,22,Siti turun dari anak tangga panggung lega.,Siti,siti,PROPN,2,nsubj,1
79,22,Siti turun dari anak tangga panggung lega.,turun,turun,VERB,0,root,2
79,22,Siti turun dari anak tangga panggung lega.,dari,dari,ADP,4,case,3
79,22,Siti turun dari anak tangga panggung lega.,anak,anak,NOUN,2,obl,4
79,22,Siti turun dari anak tangga panggung lega.,tangga,tangga,NOUN,4,compound,5
79,22,Siti turun dari anak tangga panggung lega.,panggung,panggung,NOUN,5,compound,6
79,22,Siti turun dari anak tangga panggung lega.,lega,lega,ADJ,6,amod,7
79,22,Siti turun dari anak tangga panggung lega.,.,.,PUNCT,2,punct,8
79,23,Kepala desa mengumumkan pemenang lomba menyanyi itu.,Kepala,kepala,NOUN,3,nsubj,1
79,23,Kepala desa mengumumkan pemenang lomba menyanyi itu.,desa,desa,NOUN,1,compound,2
79,23,Kepala desa mengumumkan pemenang lomba menyanyi itu.,mengumumkan,umum,VERB,0,root,3
79,23,Kepala desa mengumumkan pemenang lomba menyanyi itu.,pemenang,menang,NOUN,3,obj,4
79,23,Kepala desa mengumumkan pemenang lomba menyanyi itu.,lomba,lomba,NOUN,4,compound,5
79,23,Kepala desa mengumumkan pemenang lomba menyanyi itu.,menyanyi,nyanyi,VERB,5,acl,6
79,23,Kepala desa mengumumkan pemenang lomba menyanyi itu.,itu,itu,DET,6,det,7
79,23,Kepala desa mengumumkan pemenang lomba menyanyi itu.,.,.,PUNCT,3,punct,8
79,24,Siti berhasil meraih posisi juara pertama bernyanyi.,Siti,siti,PROPN,2,nsubj,1
79,24,Siti berhasil meraih posisi juara pertama bernyanyi.,berhasil,berhasil,VERB,0,root,2
79,24,Siti berhasil meraih posisi juara pertama bernyanyi.,meraih,raih,VERB,2,xcomp,3
79,24,Siti berhasil meraih posisi juara pertama bernyanyi.,posisi,posisi,NOUN,3,obj,4
79,24,Siti berhasil meraih posisi juara pertama bernyanyi.,juara,juara,NOUN,4,compound,5
79,24,Siti berhasil meraih posisi juara pertama bernyanyi.,pertama,pertama,ADJ,5,amod,6
79,24,Siti berhasil meraih posisi juara pertama bernyanyi.,bernyanyi,nyanyi,NOUN,5,compound,7
79,24,Siti berhasil meraih posisi juara pertama bernyanyi.,.,.,PUNCT,2,punct,8
79,25,Ayah dan ibu memeluk Siti sangat gembira.,Ayah,ayah,PROPN,4,nsubj,1
79,25,Ayah dan ibu memeluk Siti sangat gembira.,dan,dan,CCONJ,3,cc,2
79,25,Ayah dan ibu memeluk Siti sangat gembira.,ibu,ibu,NOUN,1,conj,3
79,25,Ayah dan ibu memeluk Siti sangat gembira.,memeluk,peluk,VERB,0,root,4
79,25,Ayah dan ibu memeluk Siti sangat gembira.,Siti,siti,PROPN,4,obj,5
79,25,Ayah dan ibu memeluk Siti sangat gembira.,sangat,sangat,ADV,7,advmod,6
79,25,Ayah dan ibu memeluk Siti sangat gembira.,gembira,gembira,ADJ,4,amod,7
79,25,Ayah dan ibu memeluk Siti sangat gembira.,.,.,PUNCT,4,punct,8
80,1,Malam ini adalah jadwal piket poskamling ayah.,Malam,malam,NOUN,4,nsubj,1
80,1,Malam ini adalah jadwal piket poskamling ayah.,ini,ini,DET,1,det,2
80,1,Malam ini adalah jadwal piket poskamling ayah.,adalah,adalah,AUX,4,cop,3
80,1,Malam ini adalah jadwal piket poskamling ayah.,jadwal,jadwal,NOUN,0,root,4
80,1,Malam ini adalah jadwal piket poskamling ayah.,piket,piket,NOUN,4,compound,5
80,1,Malam ini adalah jadwal piket poskamling ayah.,poskamling,poskamling,NOUN,5,compound,6
80,1,Malam ini adalah jadwal piket poskamling ayah.,ayah,ayah,NOUN,6,compound,7
80,1,Malam ini adalah jadwal piket poskamling ayah.,.,.,PUNCT,4,punct,8
80,2,Ayah bersiap pergi menuju pos ronda desa.,Ayah,ayah,PROPN,2,nsubj,1
80,2,Ayah bersiap pergi menuju pos ronda desa.,bersiap,siap,VERB,0,root,2
80,2,Ayah bersiap pergi menuju pos ronda desa.,pergi,pergi,VERB,2,xcomp,3
80,2,Ayah bersiap pergi menuju pos ronda desa.,menuju,tuju,ADP,5,case,4
80,2,Ayah bersiap pergi menuju pos ronda desa.,pos,pos,NOUN,3,obl,5
80,2,Ayah bersiap pergi menuju pos ronda desa.,ronda,ronda,NOUN,5,compound,6
80,2,Ayah bersiap pergi menuju pos ronda desa.,desa,desa,NOUN,6,compound,7
80,2,Ayah bersiap pergi menuju pos ronda desa.,.,.,PUNCT,2,punct,8
80,3,Ayah memakai jaket tebal dan kain sarung.,Ayah,ayah,PROPN,2,nsubj,1
80,3,Ayah memakai jaket tebal dan kain sarung.,memakai,pakai,VERB,0,root,2
80,3,Ayah memakai jaket tebal dan kain sarung.,jaket,jaket,NOUN,2,obj,3
80,3,Ayah memakai jaket tebal dan kain sarung.,tebal,tebal,ADJ,3,amod,4
80,3,Ayah memakai jaket tebal dan kain sarung.,dan,dan,CCONJ,6,cc,5
80,3,Ayah memakai jaket tebal dan kain sarung.,kain,kain,NOUN,3,conj,6
80,3,Ayah memakai jaket tebal dan kain sarung.,sarung,sarung,NOUN,6,compound,7
80,3,Ayah memakai jaket tebal dan kain sarung.,.,.,PUNCT,2,punct,8
80,4,Ayah membawa lampu senter hitam ukuran besar.,Ayah,ayah,PROPN,2,nsubj,1
80,4,Ayah membawa lampu senter hitam ukuran besar.,membawa,bawa,VERB,0,root,2
80,4,Ayah membawa lampu senter hitam ukuran besar.,lampu,lampu,NOUN,2,obj,3
80,4,Ayah membawa lampu senter hitam ukuran besar.,senter,senter,NOUN,3,compound,4
80,4,Ayah membawa lampu senter hitam ukuran besar.,hitam,hitam,ADJ,4,amod,5
80,4,Ayah membawa lampu senter hitam ukuran besar.,ukuran,ukur,NOUN,3,compound,6
80,4,Ayah membawa lampu senter hitam ukuran besar.,besar,besar,ADJ,6,amod,7
80,4,Ayah membawa lampu senter hitam ukuran besar.,.,.,PUNCT,2,punct,8
80,5,Doni melihat ayah berangkat dari jendela kaca.,Doni,doni,PROPN,2,nsubj,1
80,5,Doni melihat ayah berangkat dari jendela kaca.,melihat,lihat,VERB,0,root,2
80,5,Doni melihat ayah berangkat dari jendela kaca.,ayah,ayah,NOUN,2,obj,3
80,5,Doni melihat ayah berangkat dari jendela kaca.,berangkat,berangkat,VERB,2,xcomp,4
80,5,Doni melihat ayah berangkat dari jendela kaca.,dari,dari,ADP,6,case,5
80,5,Doni melihat ayah berangkat dari jendela kaca.,jendela,jendela,NOUN,4,obl,6
80,5,Doni melihat ayah berangkat dari jendela kaca.,kaca,kaca,NOUN,6,compound,7
80,5,Doni melihat ayah berangkat dari jendela kaca.,.,.,PUNCT,2,punct,8
80,6,Ayah berjalan menuju pos ronda di pertigaan.,Ayah,ayah,PROPN,2,nsubj,1
80,6,Ayah berjalan menuju pos ronda di pertigaan.,berjalan,jalan,VERB,0,root,2
80,6,Ayah berjalan menuju pos ronda di pertigaan.,menuju,tuju,ADP,4,case,3
80,6,Ayah berjalan menuju pos ronda di pertigaan.,pos,pos,NOUN,2,obl,4
80,6,Ayah berjalan menuju pos ronda di pertigaan.,ronda,ronda,NOUN,4,compound,5
80,6,Ayah berjalan menuju pos ronda di pertigaan.,di,di,ADP,7,case,6
80,6,Ayah berjalan menuju pos ronda di pertigaan.,pertigaan,tiga,NOUN,4,nmod,7
80,6,Ayah berjalan menuju pos ronda di pertigaan.,.,.,PUNCT,2,punct,8
80,7,Beberapa tetangga bapak sudah berkumpul di pos.,Beberapa,beberapa,DET,2,det,1
80,7,Beberapa tetangga bapak sudah berkumpul di pos.,tetangga,tetangga,NOUN,5,nsubj,2
80,7,Beberapa tetangga bapak sudah berkumpul di pos.,bapak,bapak,NOUN,2,compound,3
80,7,Beberapa tetangga bapak sudah berkumpul di pos.,sudah,sudah,AUX,5,aux,4
80,7,Beberapa tetangga bapak sudah berkumpul di pos.,berkumpul,kumpul,VERB,0,root,5
80,7,Beberapa tetangga bapak sudah berkumpul di pos.,di,di,ADP,7,case,6
80,7,Beberapa tetangga bapak sudah berkumpul di pos.,pos,pos,NOUN,5,obl,7
80,7,Beberapa tetangga bapak sudah berkumpul di pos.,.,.,PUNCT,5,punct,8
80,8,Mereka menyalakan api kecil di kaleng bekas.,Mereka,mereka,PRON,2,nsubj,1
80,8,Mereka menyalakan api kecil di kaleng bekas.,menyalakan,nyala,VERB,0,root,2
80,8,Mereka menyalakan api kecil di kaleng bekas.,api,api,NOUN,2,obj,3
80,8,Mereka menyalakan api kecil di kaleng bekas.,kecil,kecil,ADJ,3,amod,4
80,8,Mereka menyalakan api kecil di kaleng bekas.,di,di,ADP,6,case,5
80,8,Mereka menyalakan api kecil di kaleng bekas.,kaleng,kaleng,NOUN,2,obl,6
80,8,Mereka menyalakan api kecil di kaleng bekas.,bekas,bekas,ADJ,6,amod,7
80,8,Mereka menyalakan api kecil di kaleng bekas.,.,.,PUNCT,2,punct,8
80,9,Ayah duduk bersila di bangku kayu panjang.,Ayah,ayah,PROPN,2,nsubj,1
80,9,Ayah duduk bersila di bangku kayu panjang.,duduk,duduk,VERB,0,root,2
80,9,Ayah duduk bersila di bangku kayu panjang.,bersila,sila,VERB,2,xcomp,3
80,9,Ayah duduk bersila di bangku kayu panjang.,di,di,ADP,5,case,4
80,9,Ayah duduk bersila di bangku kayu panjang.,bangku,bangku,NOUN,3,obl,5
80,9,Ayah duduk bersila di bangku kayu panjang.,kayu,kayu,NOUN,5,compound,6
80,9,Ayah duduk bersila di bangku kayu panjang.,panjang,panjang,ADJ,6,amod,7
80,9,Ayah duduk bersila di bangku kayu panjang.,.,.,PUNCT,2,punct,8
80,10,Bapak-bapak mengobrol sambil meminum kopi panas hitam.,Bapak-bapak,bapak,NOUN,2,nsubj,1
80,10,Bapak-bapak mengobrol sambil meminum kopi panas hitam.,mengobrol,kobrol,VERB,0,root,2
80,10,Bapak-bapak mengobrol sambil meminum kopi panas hitam.,sambil,sambil,ADP,4,case,3
80,10,Bapak-bapak mengobrol sambil meminum kopi panas hitam.,meminum,pinum,VERB,2,xcomp,4
80,10,Bapak-bapak mengobrol sambil meminum kopi panas hitam.,kopi,kopi,NOUN,4,obj,5
80,10,Bapak-bapak mengobrol sambil meminum kopi panas hitam.,panas,panas,ADJ,5,amod,6
80,10,Bapak-bapak mengobrol sambil meminum kopi panas hitam.,hitam,hitam,ADJ,5,amod,7
80,10,Bapak-bapak mengobrol sambil meminum kopi panas hitam.,.,.,PUNCT,2,punct,8
80,11,Waktu malam menunjukkan pukul dua belas tepat.,Waktu,waktu,NOUN,3,nsubj,1
80,11,Waktu malam menunjukkan pukul dua belas tepat.,malam,malam,NOUN,1,compound,2
80,11,Waktu malam menunjukkan pukul dua belas tepat.,menunjukkan,tunjuk,VERB,0,root,3
80,11,Waktu malam menunjukkan pukul dua belas tepat.,pukul,pukul,NOUN,3,obj,4
80,11,Waktu malam menunjukkan pukul dua belas tepat.,dua,dua,NUM,7,nummod,5
80,11,Waktu malam menunjukkan pukul dua belas tepat.,belas,belas,NUM,5,nummod,6
80,11,Waktu malam menunjukkan pukul dua belas tepat.,tepat,tepat,ADJ,4,amod,7
80,11,Waktu malam menunjukkan pukul dua belas tepat.,.,.,PUNCT,3,punct,8
80,12,Ayah dan Pak RT mulai berkeliling desa.,Ayah,ayah,PROPN,5,nsubj,1
80,12,Ayah dan Pak RT mulai berkeliling desa.,dan,dan,CCONJ,3,cc,2
80,12,Ayah dan Pak RT mulai berkeliling desa.,Pak,pak,PROPN,1,conj,3
80,12,Ayah dan Pak RT mulai berkeliling desa.,RT,rt,PROPN,3,flat:name,4
80,12,Ayah dan Pak RT mulai berkeliling desa.,mulai,mulai,VERB,0,root,5
80,12,Ayah dan Pak RT mulai berkeliling desa.,berkeliling,keliling,VERB,5,xcomp,6
80,12,Ayah dan Pak RT mulai berkeliling desa.,desa,desa,NOUN,6,obj,7
80,12,Ayah dan Pak RT mulai berkeliling desa.,.,.,PUNCT,5,punct,8
80,13,Mereka memukul kentongan bambu secara berirama pelan.,Mereka,mereka,PRON,2,nsubj,1
80,13,Mereka memukul kentongan bambu secara berirama pelan.,memukul,pukul,VERB,0,root,2
80,13,Mereka memukul kentongan bambu secara berirama pelan.,kentongan,ntong,NOUN,2,obj,3
80,13,Mereka memukul kentongan bambu secara berirama pelan.,bambu,bambu,NOUN,3,compound,4
80,13,Mereka memukul kentongan bambu secara berirama pelan.,secara,secara,ADP,6,case:adv,5
80,13,Mereka memukul kentongan bambu secara berirama pelan.,berirama,irama,VERB,2,xcomp,6
80,13,Mereka memukul kentongan bambu secara berirama pelan.,pelan,pelan,ADJ,6,amod,7
80,13,Mereka memukul kentongan bambu secara berirama pelan.,.,.,PUNCT,2,punct,8
80,14,Suara kentongan tanda aman terdengar ke rumah.,Suara,suara,PROPN,5,nsubj:pass,1
80,14,Suara kentongan tanda aman terdengar ke rumah.,kentongan,ntong,NOUN,1,compound,2
80,14,Suara kentongan tanda aman terdengar ke rumah.,tanda,tanda,NOUN,2,compound,3
80,14,Suara kentongan tanda aman terdengar ke rumah.,aman,aman,ADJ,3,amod,4
80,14,Suara kentongan tanda aman terdengar ke rumah.,terdengar,dengar,VERB,0,root,5
80,14,Suara kentongan tanda aman terdengar ke rumah.,ke,ke,ADP,7,case,6
80,14,Suara kentongan tanda aman terdengar ke rumah.,rumah,rumah,NOUN,5,obl,7
80,14,Suara kentongan tanda aman terdengar ke rumah.,.,.,PUNCT,5,punct,8
80,15,Ayah memeriksa kunci pintu pagar rumah warga.,Ayah,ayah,PROPN,2,nsubj,1
80,15,Ayah memeriksa kunci pintu pagar rumah warga.,memeriksa,periksa,VERB,0,root,2
80,15,Ayah memeriksa kunci pintu pagar rumah warga.,kunci,kunci,NOUN,2,obj,3
80,15,Ayah memeriksa kunci pintu pagar rumah warga.,pintu,pintu,NOUN,3,compound,4
80,15,Ayah memeriksa kunci pintu pagar rumah warga.,pagar,pagar,NOUN,4,compound,5
80,15,Ayah memeriksa kunci pintu pagar rumah warga.,rumah,rumah,NOUN,5,compound,6
80,15,Ayah memeriksa kunci pintu pagar rumah warga.,warga,warga,NOUN,6,compound,7
80,15,Ayah memeriksa kunci pintu pagar rumah warga.,.,.,PUNCT,2,punct,8
80,16,Ayah mengarahkan cahaya senter ke jalan gelap.,Ayah,ayah,PROPN,2,nsubj,1
80,16,Ayah mengarahkan cahaya senter ke jalan gelap.,mengarahkan,karah,VERB,0,root,2
80,16,Ayah mengarahkan cahaya senter ke jalan gelap.,cahaya,cahaya,NOUN,2,obj,3
80,16,Ayah mengarahkan cahaya senter ke jalan gelap.,senter,senter,NOUN,3,compound,4
80,16,Ayah mengarahkan cahaya senter ke jalan gelap.,ke,ke,ADP,6,case,5
80,16,Ayah mengarahkan cahaya senter ke jalan gelap.,jalan,jalan,NOUN,2,obl,6
80,16,Ayah mengarahkan cahaya senter ke jalan gelap.,gelap,gelap,ADJ,6,amod,7
80,16,Ayah mengarahkan cahaya senter ke jalan gelap.,.,.,PUNCT,2,punct,8
80,17,Suasana desa malam ini sangat sepi aman.,Suasana,suasana,PROPN,6,nsubj,1
80,17,Suasana desa malam ini sangat sepi aman.,desa,desa,NOUN,1,compound,2
80,17,Suasana desa malam ini sangat sepi aman.,malam,malam,NOUN,2,compound,3
80,17,Suasana desa malam ini sangat sepi aman.,ini,ini,DET,3,det,4
80,17,Suasana desa malam ini sangat sepi aman.,sangat,sangat,ADV,6,advmod,5
80,17,Suasana desa malam ini sangat sepi aman.,sepi,sepi,ADJ,0,root,6
80,17,Suasana desa malam ini sangat sepi aman.,aman,aman,ADJ,6,amod,7
80,17,Suasana desa malam ini sangat sepi aman.,.,.,PUNCT,6,punct,8
80,18,Mereka kembali ke pos ronda selesai berkeliling.,Mereka,mereka,PRON,2,nsubj,1
80,18,Mereka kembali ke pos ronda selesai berkeliling.,kembali,kembali,VERB,0,root,2
80,18,Mereka kembali ke pos ronda selesai berkeliling.,ke,ke,ADP,4,case,3
80,18,Mereka kembali ke pos ronda selesai berkeliling.,pos,pos,NOUN,2,obl,4
80,18,Mereka kembali ke pos ronda selesai berkeliling.,ronda,ronda,NOUN,4,compound,5
80,18,Mereka kembali ke pos ronda selesai berkeliling.,selesai,selesai,VERB,2,advcl,6
80,18,Mereka kembali ke pos ronda selesai berkeliling.,berkeliling,keliling,VERB,6,xcomp,7
80,18,Mereka kembali ke pos ronda selesai berkeliling.,.,.,PUNCT,2,punct,8
80,19,Ibu membawakan piring singkong rebus untuk ayah.,Ibu,ibu,PROPN,2,nsubj,1
80,19,Ibu membawakan piring singkong rebus untuk ayah.,membawakan,bawa,VERB,0,root,2
80,19,Ibu membawakan piring singkong rebus untuk ayah.,piring,piring,NOUN,2,obj,3
80,19,Ibu membawakan piring singkong rebus untuk ayah.,singkong,singkong,NOUN,3,compound,4
80,19,Ibu membawakan piring singkong rebus untuk ayah.,rebus,rebus,NOUN,4,compound,5
80,19,Ibu membawakan piring singkong rebus untuk ayah.,untuk,untuk,ADP,7,case,6
80,19,Ibu membawakan piring singkong rebus untuk ayah.,ayah,ayah,NOUN,2,obl,7
80,19,Ibu membawakan piring singkong rebus untuk ayah.,.,.,PUNCT,2,punct,8
80,20,Ibu menyerahkan bungkusan itu kepada Doni terbangun.,Ibu,ibu,PROPN,2,nsubj,1
80,20,Ibu menyerahkan bungkusan itu kepada Doni terbangun.,menyerahkan,serah,VERB,0,root,2
80,20,Ibu menyerahkan bungkusan itu kepada Doni terbangun.,bungkusan,bungkusan,NOUN,2,obj,3
80,20,Ibu menyerahkan bungkusan itu kepada Doni terbangun.,itu,itu,DET,3,det,4
80,20,Ibu menyerahkan bungkusan itu kepada Doni terbangun.,kepada,kepada,ADP,6,case,5
80,20,Ibu menyerahkan bungkusan itu kepada Doni terbangun.,Doni,doni,PROPN,7,nsubj,6
80,20,Ibu menyerahkan bungkusan itu kepada Doni terbangun.,terbangun,bangun,VERB,2,xcomp,7
80,20,Ibu menyerahkan bungkusan itu kepada Doni terbangun.,.,.,PUNCT,2,punct,8
