id_teks,id_kalimat,kalimat,subjek,predikat,objek,keterangan,pertanyaan,cosine_similarity
90,9,Kakak membuat dinding panjang benteng pelindung istana.,Kakak,membuat,dinding panjang benteng pelindung istana,,Apa yang Kakak buat?,0.1543
90,10,Rio mencetak pasir menggunakan ember kerucut.,Rio,mencetak menggunakan,ember kerucut,,Siapa yang mencetak menggunakan ember kerucut?,0.3062
90,10,Rio mencetak pasir menggunakan ember kerucut.,Rio,mencetak menggunakan,ember kerucut,,Apa yang Rio cetakkan?,0.548
90,11,Rio meletakkan menara di empat sudut.,Rio,meletakkan,menara,di empat sudut,Siapa yang meletakkan menara di empat sudut?,0.6673
90,11,Rio meletakkan menara di empat sudut.,Rio,meletakkan,menara,di empat sudut,Apa yang Rio letakkan di empat sudut?,0.7762
90,11,Rio meletakkan menara di empat sudut.,Rio,meletakkan,menara,di empat sudut,Di mana Rio meletakkan menara?,0.7202
90,13,Kakak berkeliling mencari kerang kecil dan cangkang siput.,Kakak,berkeliling mencari,kerang kecil,,Siapa yang berkeliling mencari kerang kecil?,0.6821
90,13,Kakak berkeliling mencari kerang kecil dan cangkang siput.,Kakak,berkeliling mencari,kerang kecil,,Apa yang Kakak kelilingi?,0.5576
90,14,Kakak menempelkan kerang menghiasi pintu gerbang.,Kakak,menempelkan menghiasi,pintu gerbang,,Siapa yang menempelkan menghiasi pintu gerbang?,0.7728
90,14,Kakak menempelkan kerang menghiasi pintu gerbang.,Kakak,menempelkan menghiasi,pintu gerbang,,Apa yang Kakak tempeli?,0.5202
90,15,Rio menggali parit mengelilingi dinding istana.,Rio,menggali,parit,,Siapa yang menggali parit?,0.3721
90,15,Rio menggali parit mengelilingi dinding istana.,Rio,menggali,parit,,Apa yang Rio gali?,0.5493
90,16,Air sisa ombak masuk mengisi parit buatan.,Air sisa ombak,masuk mengisi,parit buatan,,Apa yang masuk mengisi parit buatan?,0.3433
90,16,Air sisa ombak masuk mengisi parit buatan.,Air sisa ombak,masuk mengisi,parit buatan,,Apa yang Air sisa ombak masuki?,0.8938
90,17,Ayah memegang kamera mengambil foto istana pasir.,Ayah,memegang mengambil,foto istana pasir,,Siapa yang memegang mengambil foto istana pasir?,0.8373
90,17,Ayah memegang kamera mengambil foto istana pasir.,Ayah,memegang mengambil,foto istana pasir,,Apa yang Ayah pegang?,0.2298
90,18,Pengunjung lewat pantai memuji karya istana megah.,Pengunjung lewat pantai,memuji,karya istana megah,,Apa yang memuji karya istana megah?,0.6937
90,18,Pengunjung lewat pantai memuji karya istana megah.,Pengunjung lewat pantai,memuji,karya istana megah,,Apa yang Pengunjung lewat pantai puji?,0.5492
90,19,Tiba-tiba riak ombak besar datang menyapu pesisir.,riak ombak besar,datang menyapu,pesisir,Tiba-tiba,Apa yang datang menyapu pesisir Tiba-tiba?,0.684
90,19,Tiba-tiba riak ombak besar datang menyapu pesisir.,riak ombak besar,datang menyapu,pesisir,Tiba-tiba,Apa yang riak ombak besar datang Tiba-tiba?,0.8814
90,20,Air dorongan ombak menghantam dinding benteng pasir.,Air dorongan ombak,menghantam,dinding benteng pasir,,Apa yang menghantam dinding benteng pasir?,0.7003
90,20,Air dorongan ombak menghantam dinding benteng pasir.,Air dorongan ombak,menghantam,dinding benteng pasir,,Apa yang Air dorongan ombak hantam?,0.5944
90,21,Menara tinggi istana pasir luluh runtuh perlahan.,Menara tinggi istana pasir,luluh runtuh,,,Apa yang luluh runtuh?,0.2511
90,22,Rio tidak menangis melihat istananya hancur.,Rio,menangis melihat,istana nya,tidak,Siapa yang menangis melihat istana nya tidak?,0.4382
90,22,Rio tidak menangis melihat istananya hancur.,Rio,menangis melihat,istana nya,tidak,Apa yang Rio tangis tidak?,0.5802
90,23,Air sapuan laut meratakan pasir menjadi datar.,Air sapuan laut,meratakan menjadi,pasir,,Apa yang meratakan menjadi pasir?,0.7407
90,23,Air sapuan laut meratakan pasir menjadi datar.,Air sapuan laut,meratakan menjadi,pasir,,Apa yang Air sapuan laut ratai?,0.7051
90,24,Rio mencuci tangan di air laut.,Rio,mencuci,tangan,di air laut,Siapa yang mencuci tangan di air laut?,0.6894
90,24,Rio mencuci tangan di air laut.,Rio,mencuci,tangan,di air laut,Apa yang Rio cuci di air laut?,0.7553
90,24,Rio mencuci tangan di air laut.,Rio,mencuci,tangan,di air laut,Di mana Rio mencuci tangan?,0.763
90,25,Rio berlari mencari es kelapa muda.,Rio,berlari mencari,es kelapa muda,,Siapa yang berlari mencari es kelapa muda?,0.789
90,25,Rio berlari mencari es kelapa muda.,Rio,berlari mencari,es kelapa muda,,Apa yang Rio lari?,0.6168
91,1,Doni melihat pertunjukan festival layang-layang di televisi.,Doni,melihat,pertunjukan festival layang-layang,di televisi,Siapa yang melihat pertunjukan festival layang-layang di televisi?,0.8746
91,1,Doni melihat pertunjukan festival layang-layang di televisi.,Doni,melihat,pertunjukan festival layang-layang,di televisi,Apa yang Doni lihat di televisi?,0.6582
91,1,Doni melihat pertunjukan festival layang-layang di televisi.,Doni,melihat,pertunjukan festival layang-layang,di televisi,Di mana Doni melihat pertunjukan festival layang-layang?,0.6985
91,2,Doni ingin memiliki layang-layang kepala naga.,Doni,ingin memiliki,layang-layang kepala naga,,Siapa yang ingin memiliki layang-layang kepala naga?,0.777
91,2,Doni ingin memiliki layang-layang kepala naga.,Doni,ingin memiliki,layang-layang kepala naga,,Apa yang Doni miliki?,0.5219
91,3,Ayah berjanji nanti siang membantu Doni membuat layang-layang.,Ayah,berjanji,layang-layang,nanti,Siapa yang berjanji layang-layang nanti?,0.4653
91,3,Ayah berjanji nanti siang membantu Doni membuat layang-layang.,Ayah,berjanji,layang-layang,nanti,Apa yang Ayah janji nanti?,0.3394
91,4,Mereka membeli kerangka batang bambu di pasar.,Mereka,membeli,kerangka batang bambu,di pasar,Siapa yang membeli kerangka batang bambu di pasar?,0.8615
91,4,Mereka membeli kerangka batang bambu di pasar.,Mereka,membeli,kerangka batang bambu,di pasar,Apa yang Mereka beli di pasar?,0.5491
91,4,Mereka membeli kerangka batang bambu di pasar.,Mereka,membeli,kerangka batang bambu,di pasar,Di mana Mereka membeli kerangka batang bambu?,0.8654
91,5,Ayah memotong bambu menjadi lingkaran.,Ayah,memotong menjadi,lingkaran,,Siapa yang memotong menjadi lingkaran?,0.4834
91,5,Ayah memotong bambu menjadi lingkaran.,Ayah,memotong menjadi,lingkaran,,Apa yang Ayah potongi?,0.2809
91,6,Ayah merajut rangka menggunakan benang pancing.,Ayah,merajut menggunakan,benang pancing,,Siapa yang merajut menggunakan benang pancing?,0.7726
91,6,Ayah merajut rangka menggunakan benang pancing.,Ayah,merajut menggunakan,benang pancing,,Apa yang Ayah rajutkan?,0.1202
91,7,Ayah merakit kerangka badan naga yang beruas-ruas.,Ayah,merakit,kerangka badan naga yang beruas-ruas,,Siapa yang merakit kerangka badan naga yang beruas-ruas?,0.8401
91,7,Ayah merakit kerangka badan naga yang beruas-ruas.,Ayah,merakit,kerangka badan naga yang beruas-ruas,,Apa yang Ayah rakit?,0.2771
91,8,Doni menempelkan kertas layang warna merah.,Doni,menempelkan,kertas layang warna merah,,Siapa yang menempelkan kertas layang warna merah?,0.8488
91,8,Doni menempelkan kertas layang warna merah.,Doni,menempelkan,kertas layang warna merah,,Apa yang Doni tempelkan?,0.3286
91,9,Doni mengoleskan lem kayu agar merekat.,Doni,mengoleskan,lem kayu,,Siapa yang mengoleskan lem kayu?,0.775
91,9,Doni mengoleskan lem kayu agar merekat.,Doni,mengoleskan,lem kayu,,Apa yang Doni oleskan?,0.275
91,10,Ayah memotong kertas emas untuk sisik dengan gunting.,Ayah,memotong,kertas emas,untuk sisik dengan gunting,Siapa yang memotong kertas emas untuk sisik dengan gunting?,0.856
91,10,Ayah memotong kertas emas untuk sisik dengan gunting.,Ayah,memotong,kertas emas,untuk sisik dengan gunting,Apa yang Ayah potong untuk sisik dengan gunting?,0.6267
91,11,Doni menempelkan sisik emas sepanjang badan dengan hati-hati.,Doni,menempelkan,sisik emas,sepanjang badan dengan hati-hati,Siapa yang menempelkan sisik emas sepanjang badan dengan hati-hati?,0.8756
91,11,Doni menempelkan sisik emas sepanjang badan dengan hati-hati.,Doni,menempelkan,sisik emas,sepanjang badan dengan hati-hati,Apa yang Doni tempelkan sepanjang badan dengan hati-hati?,0.5549
91,12,Mereka membuat mata naga dengan plastik hitam.,Mereka,membuat,mata naga,dengan plastik hitam,Siapa yang membuat mata naga dengan plastik hitam?,0.8796
91,12,Mereka membuat mata naga dengan plastik hitam.,Mereka,membuat,mata naga,dengan plastik hitam,Apa yang Mereka buat dengan plastik hitam?,0.7418
91,13,Ayah mengikat tali kama bagian kepala dengan kencang.,Ayah,mengikat,tali kama bagian kepala,dengan kencang,Siapa yang mengikat tali kama bagian kepala dengan kencang?,0.8423
91,13,Ayah mengikat tali kama bagian kepala dengan kencang.,Ayah,mengikat,tali kama bagian kepala,dengan kencang,Apa yang Ayah ikat dengan kencang?,0.6012
91,14,Layang-layang naga raksasa menghabiskan waktu dua hari.,Layang-layang naga raksasa,menghabiskan,waktu dua hari,,Apa yang menghabiskan waktu dua hari?,0.6804
91,14,Layang-layang naga raksasa menghabiskan waktu dua hari.,Layang-layang naga raksasa,menghabiskan,waktu dua hari,,Apa yang Layang-layang naga raksasa habiskan?,0.5482
91,15,Sore ini angin bertiup sangat kencang.,Sore ini,angin,,sangat kencang,Apa yang angin sangat kencang?,0.8939
91,16,Ayah membawa layang-layang ke lapangan rumput.,Ayah,membawa,layang-layang,ke lapangan rumput,Siapa yang membawa layang-layang ke lapangan rumput?,0.8189
91,16,Ayah membawa layang-layang ke lapangan rumput.,Ayah,membawa,layang-layang,ke lapangan rumput,Apa yang Ayah bawa ke lapangan rumput?,0.8059
91,16,Ayah membawa layang-layang ke lapangan rumput.,Ayah,membawa,layang-layang,ke lapangan rumput,Ke mana Ayah membawa layang-layang?,0.5535
91,17,Ayah memegang ekor naga yang panjang.,Ayah,memegang,ekor naga yang panjang,,Siapa yang memegang ekor naga yang panjang?,0.8454
91,17,Ayah memegang ekor naga yang panjang.,Ayah,memegang,ekor naga yang panjang,,Apa yang Ayah pegang?,0.4633
91,18,Doni berlari dengan cepat menarik gulungan benang yang tebal.,Doni,berlari menarik,gulungan benang yang tebal,dengan cepat,Siapa yang berlari menarik gulungan benang yang tebal dengan cepat?,0.8175
91,18,Doni berlari dengan cepat menarik gulungan benang yang tebal.,Doni,berlari menarik,gulungan benang yang tebal,dengan cepat,Apa yang Doni lari dengan cepat?,0.617
91,19,Angin mengangkat kepala naga ke udara.,Angin,mengangkat,kepala naga,ke udara,Siapa yang mengangkat kepala naga ke udara?,0.6251
91,19,Angin mengangkat kepala naga ke udara.,Angin,mengangkat,kepala naga,ke udara,Apa yang Angin angkat ke udara?,0.8694
91,19,Angin mengangkat kepala naga ke udara.,Angin,mengangkat,kepala naga,ke udara,Ke mana Angin mengangkat kepala naga?,0.799
91,20,Ayah melepaskan badan naga ke langit.,Ayah,melepaskan,badan naga,ke langit,Siapa yang melepaskan badan naga ke langit?,0.757
91,20,Ayah melepaskan badan naga ke langit.,Ayah,melepaskan,badan naga,ke langit,Apa yang Ayah lepaskan ke langit?,0.7151
91,20,Ayah melepaskan badan naga ke langit.,Ayah,melepaskan,badan naga,ke langit,Ke mana Ayah melepaskan badan naga?,0.4384
91,21,Layang-layang naga meliuk-liuk gagah di angkasa.,Layang-layang naga,meliuk-liuk,,gagah di angkasa,Apa yang meliuk-liuk gagah di angkasa?,0.885
91,21,Layang-layang naga meliuk-liuk gagah di angkasa.,Layang-layang naga,meliuk-liuk,,gagah di angkasa,Di mana Layang-layang naga meliuk-liuk ?,0.464
91,22,Bentuknya menyerupai naga asli yang sedang terbang.,Bentuk nya,menyerupai,naga asli yang sedang terbang,,Apa yang menyerupai naga asli yang sedang terbang?,0.9417
91,22,Bentuknya menyerupai naga asli yang sedang terbang.,Bentuk nya,menyerupai,naga asli yang sedang terbang,,Apa yang Bentuk nya serupai?,0.6213
91,23,Anak-anak di lapangan berkumpul mengagumi layang-layang besar Doni.,Anak-anak,berkumpul mengagumi,layang-layang besar Doni,di lapangan,Apa yang berkumpul mengagumi layang-layang besar Doni di lapangan?,0.6787
91,23,Anak-anak di lapangan berkumpul mengagumi layang-layang besar Doni.,Anak-anak,berkumpul mengagumi,layang-layang besar Doni,di lapangan,Siapa yang Anak-anak kumpuli di lapangan?,0.6404
91,23,Anak-anak di lapangan berkumpul mengagumi layang-layang besar Doni.,Anak-anak,berkumpul mengagumi,layang-layang besar Doni,di lapangan,Di mana Anak-anak berkumpul mengagumi layang-layang besar Doni?,0.8564
91,24,Doni memegang gulungan benang sangat erat.,Doni,memegang,gulungan benang erat,,Siapa yang memegang gulungan benang erat?,0.8253
91,24,Doni memegang gulungan benang sangat erat.,Doni,memegang,gulungan benang erat,,Apa yang Doni pegang?,0.4541
91,25,Ayah duduk tersenyum melihat kebahagiaan anak lelakinya.,Ayah duduk,tersenyum melihat,kebahagiaan anak lelaki nya,,Apa yang tersenyum melihat kebahagiaan anak lelaki nya?,0.8371
91,25,Ayah duduk tersenyum melihat kebahagiaan anak lelakinya.,Ayah duduk,tersenyum melihat,kebahagiaan anak lelaki nya,,Apa yang Ayah duduk senyum?,0.5289
92,1,Nenek sering salah membaca tulisan koran.,Nenek,salah membaca,tulisan koran,sering,Siapa yang salah membaca tulisan koran sering?,0.7914
92,1,Nenek sering salah membaca tulisan koran.,Nenek,salah membaca,tulisan koran,sering,Apa yang Nenek salah sering?,0.6009
92,2,Mata nenek mulai kabur dimakan usia.,Mata nenek,kabur dimakan,usia,mulai,Apa yang kabur dimakan usia mulai?,0.6809
92,2,Mata nenek mulai kabur dimakan usia.,Mata nenek,kabur dimakan,usia,mulai,Apa yang Mata nenek kaburkan mulai?,0.6835
92,3,Ayah mengajak nenek pergi ke optik.,Ayah,mengajak pergi,nenek,ke optik,Siapa yang mengajak pergi nenek ke optik?,0.9044
92,3,Ayah mengajak nenek pergi ke optik.,Ayah,mengajak pergi,nenek,ke optik,Apa yang Ayah ajaki ke optik?,0.7565
92,3,Ayah mengajak nenek pergi ke optik.,Ayah,mengajak pergi,nenek,ke optik,Ke mana Ayah mengajak pergi nenek?,0.5163
92,4,Toko kacamata optik berada di pusat perbelanjaan.,Toko kacamata optik,berada,,di pusat perbelanjaan,Apa yang berada di pusat perbelanjaan?,0.5078
92,4,Toko kacamata optik berada di pusat perbelanjaan.,Toko kacamata optik,berada,,di pusat perbelanjaan,Di mana Toko kacamata optik berada ?,0.8304
92,5,Petugas wanita optik menyambut nenek dengan sangat ramah.,Petugas wanita optik,menyambut,nenek,,Apa yang menyambut nenek?,0.6307
92,5,Petugas wanita optik menyambut nenek dengan sangat ramah.,Petugas wanita optik,menyambut,nenek,,Apa yang Petugas wanita optik sambut?,0.6209
92,6,Petugas mempersilahkan nenek duduk di kursi periksa.,Petugas,mempersilahkan,nenek,di kursi periksa,Siapa yang mempersilahkan nenek di kursi periksa?,0.8014
92,6,Petugas mempersilahkan nenek duduk di kursi periksa.,Petugas,mempersilahkan,nenek,di kursi periksa,Apa yang Petugas persilahkan di kursi periksa?,0.5882
92,6,Petugas mempersilahkan nenek duduk di kursi periksa.,Petugas,mempersilahkan,nenek,di kursi periksa,Di mana Petugas mempersilahkan nenek?,0.7311
92,7,Nenek fokus menatap layar berisi deretan huruf.,Nenek fokus,menatap berisi,deretan huruf,,Apa yang menatap berisi deretan huruf?,0.5863
92,7,Nenek fokus menatap layar berisi deretan huruf.,Nenek fokus,menatap berisi,deretan huruf,,Apa yang Nenek fokus tatapi?,0.5575
92,8,Petugas cekatan memasangkan bingkai uji mata nenek.,Petugas cekatan,memasangkan,bingkai uji mata nenek,,Apa yang memasangkan bingkai uji mata nenek?,0.7804
92,8,Petugas cekatan memasangkan bingkai uji mata nenek.,Petugas cekatan,memasangkan,bingkai uji mata nenek,,Apa yang Petugas cekatan masangkan?,0.4569
92,9,Petugas mengganti lensa tebal bergantian untuk di pasang.,Petugas,mengganti di,lensa tebal bergantian,,Siapa yang mengganti di lensa tebal bergantian?,0.6267
92,9,Petugas mengganti lensa tebal bergantian untuk di pasang.,Petugas,mengganti di,lensa tebal bergantian,,Apa yang Petugas ganti?,0.4503
92,11,Nenek berhasil menemukan lensa paling terang.,Nenek,berhasil menemukan,lensa terang,,Siapa yang berhasil menemukan lensa terang?,0.742
92,11,Nenek berhasil menemukan lensa paling terang.,Nenek,berhasil menemukan,lensa terang,,Apa yang Nenek berhasilkan?,0.5011
92,12,Petugas mencatat ukuran mata minus.,Petugas,mencatat,ukuran mata minus,,Apa yang mencatat ukuran mata minus?,0.8347
92,12,Petugas mencatat ukuran mata minus.,Petugas,mencatat,ukuran mata minus,,Apa yang Petugas catat?,0.3407
92,13,Nenek memilih bingkai kacamata warna marun.,Nenek,memilih,bingkai kacamata warna marun,,Siapa yang memilih bingkai kacamata warna marun?,0.7338
92,13,Nenek memilih bingkai kacamata warna marun.,Nenek,memilih,bingkai kacamata warna marun,,Apa yang Nenek pilih?,0.3621
92,14,Bingkai kacamata itu sangat ringan dari bahan titanium.,,Bingkai,,sangat ringan dari bahan titanium,Dari mana  Bingkai ?,0.0137
92,15,Petugas mesin merakit lensa kaca ke bingkai.,Petugas mesin,merakit,lensa kaca,ke bingkai,Apa yang merakit lensa kaca ke bingkai?,0.6336
92,15,Petugas mesin merakit lensa kaca ke bingkai.,Petugas mesin,merakit,lensa kaca,ke bingkai,Apa yang Petugas mesin rakit ke bingkai?,0.5125
92,15,Petugas mesin merakit lensa kaca ke bingkai.,Petugas mesin,merakit,lensa kaca,ke bingkai,Ke mana Petugas mesin merakit lensa kaca?,0.7608
92,16,Proses waktu perakitan memakan waktu tiga puluh menit.,Proses waktu perakitan,memakan,waktu tiga puluh menit,,Apa yang memakan waktu tiga puluh menit?,0.8808
92,16,Proses waktu perakitan memakan waktu tiga puluh menit.,Proses waktu perakitan,memakan,waktu tiga puluh menit,,Apa yang Proses waktu perakitan makan?,0.2337
92,17,Ayah membelikan minuman kopi hangat di kafe.,Ayah,membelikan,minuman kopi hangat,di kafe,Siapa yang membelikan minuman kopi hangat di kafe?,0.9042
92,17,Ayah membelikan minuman kopi hangat di kafe.,Ayah,membelikan,minuman kopi hangat,di kafe,Apa yang Ayah belikan di kafe?,0.7557
92,17,Ayah membelikan minuman kopi hangat di kafe.,Ayah,membelikan,minuman kopi hangat,di kafe,Di mana Ayah membelikan minuman kopi hangat?,0.7953
92,19,Petugas lap membersihkan kacamata memakai cairan khusus.,Petugas lap,membersihkan,kacamata,,Apa yang membersihkan kacamata?,0.7421
92,19,Petugas lap membersihkan kacamata memakai cairan khusus.,Petugas lap,membersihkan,kacamata,,Apa yang Petugas lap bersihkan?,0.4253
92,20,Nenek memakai kacamata menatap di depan cermin.,Nenek,memakai,kacamata,di depan cermin,Siapa yang memakai kacamata di depan cermin?,0.6661
92,20,Nenek memakai kacamata menatap di depan cermin.,Nenek,memakai,kacamata,di depan cermin,Apa yang Nenek pakai di depan cermin?,0.6998
92,20,Nenek memakai kacamata menatap di depan cermin.,Nenek,memakai,kacamata,di depan cermin,Di mana Nenek memakai kacamata?,0.7527
92,21,Nenek langsung bisa melihat wajah ayah dengan jelas.,Nenek,bisa melihat,wajah ayah,langsung dengan jelas,Siapa yang bisa melihat wajah ayah langsung dengan jelas?,0.607
92,21,Nenek langsung bisa melihat wajah ayah dengan jelas.,Nenek,bisa melihat,wajah ayah,langsung dengan jelas,Apa yang Nenek lihat langsung dengan jelas?,0.6276
92,22,Nenek membaca tulisan kecil di kemasan kopi.,Nenek,membaca,tulisan kecil,di kemasan kopi,Siapa yang membaca tulisan kecil di kemasan kopi?,0.794
92,22,Nenek membaca tulisan kecil di kemasan kopi.,Nenek,membaca,tulisan kecil,di kemasan kopi,Apa yang Nenek baca di kemasan kopi?,0.8913
92,22,Nenek membaca tulisan kecil di kemasan kopi.,Nenek,membaca,tulisan kecil,di kemasan kopi,Di mana Nenek membaca tulisan kecil?,0.7111
92,23,Ayah membayar kacamata di kasir.,Ayah,membayar,kacamata,di kasir,Siapa yang membayar kacamata di kasir?,0.8351
92,23,Ayah membayar kacamata di kasir.,Ayah,membayar,kacamata,di kasir,Apa yang Ayah bayar di kasir?,0.4621
92,23,Ayah membayar kacamata di kasir.,Ayah,membayar,kacamata,di kasir,Di mana Ayah membayar kacamata?,0.7511
92,24,Nenek sangat senang mendapat kacamata terang.,Nenek,mendapat,kacamata terang,sangat senang,Siapa yang mendapat kacamata terang sangat senang?,0.695
92,24,Nenek sangat senang mendapat kacamata terang.,Nenek,mendapat,kacamata terang,sangat senang,Apa yang Nenek dapat sangat senang?,0.6249
92,25,Nenek bisa kembali membaca koran di pagi hari.,Nenek,bisa kembali membaca,koran,di pagi hari,Siapa yang bisa kembali membaca koran di pagi hari?,0.7544
92,25,Nenek bisa kembali membaca koran di pagi hari.,Nenek,bisa kembali membaca,koran,di pagi hari,Apa yang Nenek kembali di pagi hari?,0.6592
92,25,Nenek bisa kembali membaca koran di pagi hari.,Nenek,bisa kembali membaca,koran,di pagi hari,Kapan Nenek bisa kembali membaca koran?,0.7274
92,25,Nenek bisa kembali membaca koran di pagi hari.,Nenek,bisa kembali membaca,koran,di pagi hari,Di mana Nenek bisa kembali membaca koran?,0.7407
93,1,Paman membelikan hadiah besar untuk Tari.,Paman,membelikan,hadiah besar,untuk Tari,Siapa yang membelikan hadiah besar untuk Tari?,0.8574
93,1,Paman membelikan hadiah besar untuk Tari.,Paman,membelikan,hadiah besar,untuk Tari,Apa yang Paman belikan untuk Tari?,0.7946
93,2,Hadiah kardus itu berisi sepasang sepatu roda.,Hadiah kardus itu,berisi,sepasang sepatu roda,,Apa yang berisi sepasang sepatu roda?,0.7649
93,2,Hadiah kardus itu berisi sepasang sepatu roda.,Hadiah kardus itu,berisi,sepasang sepatu roda,,Apa yang Hadiah kardus itu isi?,0.5635
93,3,Sepatu roda memiliki empat roda karet.,Sepatu roda,memiliki,empat roda karet,,Apa yang memiliki empat roda karet?,0.7778
93,3,Sepatu roda memiliki empat roda karet.,Sepatu roda,memiliki,empat roda karet,,Apa yang Sepatu roda miliki?,0.7735
93,4,Tari segera memakai pelindung lutut dan siku.,Tari,memakai,pelindung lutut,segera,Siapa yang memakai pelindung lutut segera?,0.7456
93,4,Tari segera memakai pelindung lutut dan siku.,Tari,memakai,pelindung lutut,segera,Apa yang Tari pakai segera?,0.5019
93,5,Tari juga memakai helm sepeda biru untuk melindungi kepalanya.,Tari,memakai melindungi,kepala nya,juga,Siapa yang memakai melindungi kepala nya juga?,0.6452
93,5,Tari juga memakai helm sepeda biru untuk melindungi kepalanya.,Tari,memakai melindungi,kepala nya,juga,Apa yang Tari pakai juga?,0.3991
93,6,Tari mencoba memakai sepatu di ruang tamu.,Tari,memakai,sepatu,mencoba di ruang tamu,Siapa yang memakai sepatu mencoba di ruang tamu?,0.74
93,6,Tari mencoba memakai sepatu di ruang tamu.,Tari,memakai,sepatu,mencoba di ruang tamu,Apa yang Tari pakai mencoba di ruang tamu?,0.7412
93,6,Tari mencoba memakai sepatu di ruang tamu.,Tari,memakai,sepatu,mencoba di ruang tamu,Di mana Tari memakai sepatu?,0.6557
93,8,Tari berdiri memegang bantalan pinggiran sofa.,Tari,berdiri memegang,bantalan pinggiran sofa,,Siapa yang berdiri memegang bantalan pinggiran sofa?,0.726
93,8,Tari berdiri memegang bantalan pinggiran sofa.,Tari,berdiri memegang,bantalan pinggiran sofa,,Apa yang Tari diri?,0.2347
93,9,Roda sepatu meluncur tanpa bisa dikendalikan.,Roda sepatu,meluncur,,,Apa yang meluncur?,0.2699
93,10,Tari jatuh ke karpet tebal di dekat sofa.,Tari,jatuh,,ke karpet tebal di dekat sofa,Siapa yang jatuh ke karpet tebal di dekat sofa?,0.7207
93,10,Tari jatuh ke karpet tebal di dekat sofa.,Tari,jatuh,,ke karpet tebal di dekat sofa,Ke mana Tari jatuh ?,0.5595
93,11,Ayah cepat datang membimbing Tari keluar garasi.,Ayah cepat,datang membimbing,garasi,,Apa yang datang membimbing garasi?,0.6126
93,11,Ayah cepat datang membimbing Tari keluar garasi.,Ayah cepat,datang membimbing,garasi,,Apa yang Ayah cepat datang?,0.3264
93,12,Lantai semen garasi memiliki permukaan sangat rata.,Lantai semen garasi,memiliki,permukaan rata,,Apa yang memiliki permukaan rata?,0.3273
93,12,Lantai semen garasi memiliki permukaan sangat rata.,Lantai semen garasi,memiliki,permukaan rata,,Apa yang Lantai semen garasi miliki?,0.6072
93,13,Ayah memegang erat kedua belah tangan Tari.,Ayah,memegang,kedua belah tangan Tari,erat,Siapa yang memegang kedua belah tangan Tari erat?,0.8451
93,13,Ayah memegang erat kedua belah tangan Tari.,Ayah,memegang,kedua belah tangan Tari,erat,Siapa yang Ayah pegang erat?,0.5306
93,14,Tari menggerakkan kaki kanannya ke arah serong luar.,Tari,menggerakkan,kaki kanan nya,ke arah serong luar,Siapa yang menggerakkan kaki kanan nya ke arah serong luar?,0.7296
93,14,Tari menggerakkan kaki kanannya ke arah serong luar.,Tari,menggerakkan,kaki kanan nya,ke arah serong luar,Apa yang Tari gerakkan ke arah serong luar?,0.6758
93,14,Tari menggerakkan kaki kanannya ke arah serong luar.,Tari,menggerakkan,kaki kanan nya,ke arah serong luar,Ke mana Tari menggerakkan kaki kanan nya?,0.7464
93,15,Tari bergantian mengayunkan kaki kirinya ke belakang.,Tari bergantian,mengayunkan,kaki kiri nya,ke belakang,Apa yang mengayunkan kaki kiri nya ke belakang?,0.813
93,15,Tari bergantian mengayunkan kaki kirinya ke belakang.,Tari bergantian,mengayunkan,kaki kiri nya,ke belakang,Apa yang Tari bergantian ayunkan ke belakang?,0.5822
93,15,Tari bergantian mengayunkan kaki kirinya ke belakang.,Tari bergantian,mengayunkan,kaki kiri nya,ke belakang,Ke mana Tari bergantian mengayunkan kaki kiri nya?,0.8323
93,16,Tari meluncur sangat pelan serta hati-hati.,Tari,meluncur,,sangat pelan serta hati-hati,Siapa yang meluncur sangat pelan serta hati-hati?,0.707
93,17,Ayah perlahan melepaskan pegangan lengannya daro tari.,Ayah,melepaskan,pegangan lengan nya daro tari,perlahan,Siapa yang melepaskan pegangan lengan nya daro tari perlahan?,0.6064
93,17,Ayah perlahan melepaskan pegangan lengannya daro tari.,Ayah,melepaskan,pegangan lengan nya daro tari,perlahan,Apa yang Ayah lepaskan perlahan?,0.2232
93,18,Tari berhasil meluncur sampai jarak dua meter.,Tari,berhasil meluncur,,sampai jarak dua meter,Siapa yang berhasil meluncur sampai jarak dua meter?,0.7716
93,19,Tari tekun berlatih menjaga titik keseimbangan tubuhnya.,Tari tekun,berlatih menjaga,titik keseimbangan tubuh nya,,Apa yang berlatih menjaga titik keseimbangan tubuh nya?,0.8084
93,19,Tari tekun berlatih menjaga titik keseimbangan tubuhnya.,Tari tekun,berlatih menjaga,titik keseimbangan tubuh nya,,Apa yang Tari tekun latih?,0.586
93,20,Tari memutar badannya di ujung garasi.,Tari,memutar,badan nya,di ujung garasi,Siapa yang memutar badan nya di ujung garasi?,0.7961
93,20,Tari memutar badannya di ujung garasi.,Tari,memutar,badan nya,di ujung garasi,Apa yang Tari putar di ujung garasi?,0.6995
93,20,Tari memutar badannya di ujung garasi.,Tari,memutar,badan nya,di ujung garasi,Di mana Tari memutar badan nya?,0.4543
93,21,Keringat bercucuran membasahi wajah lelah tari.,Keringat bercucuran,membasahi,wajah lelah tari,,Apa yang membasahi wajah lelah tari?,0.896
93,21,Keringat bercucuran membasahi wajah lelah tari.,Keringat bercucuran,membasahi,wajah lelah tari,,Apa yang Keringat bercucuran basahi?,0.2819
